ID	stim_file	start_vol	end_vol
sub-control027	04_S9_combined_small.mp4	394	419
sub-control027	05_K4_combined_small.mp4	839	864
sub-control027	06_H7_combined_small.mp4	1105	1131
sub-control027	07_K2_combined_small.mp4	1010	1033
sub-control027	08_S12_combined_small.mp4	643	673
sub-control027	09_S11_combined_small.mp4	54	75
sub-control027	10_S27_combined_small.mp4	240	265
sub-control027	11_K21_long_combined_small.mp4	84	115
sub-control027	12_H37_combined_small.mp4	780	804
sub-control027	13_Trick6_short_combined_small.mp4	716	744
sub-control027	14_K19_long_combined_small.mp4	335	360
sub-control027	15_S18_combined_small.mp4	425	450
sub-control027	16_H19_combined_small.mp4	145	166
sub-control027	17_Trick37_combined_small.mp4	1038	1070
sub-control027	18_Trick4_combined_small.mp4	576	609
sub-control027	19_H17_combined_small.mp4	678	711
sub-control027	20_Trick20_short_combined_small.mp4	546	568
sub-control027	21_S15_combined_small.mp4	942	967
sub-control027	22_K18_combined_small.mp4	1079	1099
sub-control027	23_K10_combined_small.mp4	752	773
sub-control027	24_Trick28_combined_small.mp4	975	1005
sub-control027	25_S25_combined_small.mp4	869	905
sub-control027	26_S30_combined_small.mp4	25	47
sub-control027	27_S31_combined_small.mp4	521	541
sub-control027	28_K24_combined_small.mp4	270	291
sub-control027	29_H36_combined_small.mp4	488	515
sub-control027	30_H15_combined_small.mp4	171	196
sub-control027	31_K3_combined_small.mp4	614	636
sub-control027	32_K16_short_combined_small.mp4	809	834
sub-control027	33_S21_combined_small.mp4	120	140
sub-control027	34_Trick38_combined_small.mp4	365	388
sub-control027	35_Trick32_long_combined_small.mp4	201	234
sub-control027	36_Trick7_short_combined_small.mp4	0	20
sub-control029	01_H35_combined_small.mp4	1103	1131
sub-control029	02_H10_combined_small.mp4	154	179
sub-control029	03_H16_combined_small.mp4	361	387
sub-control029	04_S9_combined_small.mp4	1001	1026
sub-control029	05_K4_combined_small.mp4	209	234
sub-control029	06_H7_combined_small.mp4	420	446
sub-control029	07_K2_combined_small.mp4	624	647
sub-control029	08_S12_combined_small.mp4	966	996
sub-control029	09_S11_combined_small.mp4	680	701
sub-control029	10_S27_combined_small.mp4	96	121
sub-control029	11_K21_long_combined_small.mp4	873	904
sub-control029	12_H37_combined_small.mp4	595	619
sub-control029	13_Trick6_short_combined_small.mp4	0	28
sub-control029	14_K19_long_combined_small.mp4	748	773
sub-control029	15_S18_combined_small.mp4	1032	1057
sub-control029	16_H19_combined_small.mp4	278	299
sub-control029	17_Trick37_combined_small.mp4	240	272
sub-control029	18_Trick4_combined_small.mp4	555	588
sub-control029	19_H17_combined_small.mp4	1065	1098
sub-control029	20_Trick20_short_combined_small.mp4	126	148
sub-control029	21_S15_combined_small.mp4	842	867
sub-control029	22_K18_combined_small.mp4	938	958
sub-control029	23_K10_combined_small.mp4	654	675
sub-control029	24_Trick28_combined_small.mp4	807	837
sub-control029	25_S25_combined_small.mp4	484	520
sub-control029	26_S30_combined_small.mp4	393	415
sub-control029	27_S31_combined_small.mp4	68	88
sub-control029	28_K24_combined_small.mp4	780	801
sub-control029	29_H36_combined_small.mp4	33	60
sub-control029	30_H15_combined_small.mp4	454	479
sub-control029	31_K3_combined_small.mp4	306	328
sub-control029	32_K16_short_combined_small.mp4	525	550
sub-control029	33_S21_combined_small.mp4	336	356
sub-control029	34_Trick38_combined_small.mp4	910	933
sub-control029	35_Trick32_long_combined_small.mp4	707	740
sub-control029	36_Trick7_short_combined_small.mp4	184	204
sub-control031	01_H35_combined_small.mp4	580	608
sub-control031	02_H10_combined_small.mp4	676	701
sub-control031	03_H16_combined_small.mp4	645	671
sub-control031	04_S9_combined_small.mp4	179	204
sub-control031	05_K4_combined_small.mp4	298	323
sub-control031	06_H7_combined_small.mp4	1047	1073
sub-control031	07_K2_combined_small.mp4	447	470
sub-control031	08_S12_combined_small.mp4	0	30
sub-control031	09_S11_combined_small.mp4	417	438
sub-control031	10_S27_combined_small.mp4	68	93
sub-control031	11_K21_long_combined_small.mp4	842	873
sub-control031	12_H37_combined_small.mp4	737	761
sub-control031	13_Trick6_short_combined_small.mp4	809	837
sub-control031	14_K19_long_combined_small.mp4	238	263
sub-control031	15_S18_combined_small.mp4	1017	1042
sub-control031	16_H19_combined_small.mp4	331	352
sub-control031	17_Trick37_combined_small.mp4	475	507
sub-control031	18_Trick4_combined_small.mp4	939	972
sub-control031	19_H17_combined_small.mp4	979	1012
sub-control031	20_Trick20_short_combined_small.mp4	268	290
sub-control031	21_S15_combined_small.mp4	1081	1106
sub-control031	22_K18_combined_small.mp4	391	411
sub-control031	23_K10_combined_small.mp4	101	122
sub-control031	24_Trick28_combined_small.mp4	904	934
sub-control031	25_S25_combined_small.mp4	768	804
sub-control031	26_S30_combined_small.mp4	210	232
sub-control031	27_S31_combined_small.mp4	1112	1132
sub-control031	28_K24_combined_small.mp4	513	534
sub-control031	29_H36_combined_small.mp4	357	384
sub-control031	30_H15_combined_small.mp4	613	638
sub-control031	31_K3_combined_small.mp4	127	149
sub-control031	32_K16_short_combined_small.mp4	36	61
sub-control031	33_S21_combined_small.mp4	154	174
sub-control031	34_Trick38_combined_small.mp4	706	729
sub-control031	35_Trick32_long_combined_small.mp4	540	573
sub-control031	36_Trick7_short_combined_small.mp4	878	898
sub-control033	01_H35_combined_small.mp4	644	672
sub-control033	02_H10_combined_small.mp4	707	732
sub-control033	03_H16_combined_small.mp4	1037	1063
sub-control033	04_S9_combined_small.mp4	391	416
sub-control033	05_K4_combined_small.mp4	584	609
sub-control033	06_H7_combined_small.mp4	423	449
sub-control033	07_K2_combined_small.mp4	258	281
sub-control033	08_S12_combined_small.mp4	356	386
sub-control033	09_S11_combined_small.mp4	77	98
sub-control033	10_S27_combined_small.mp4	913	938
sub-control033	11_K21_long_combined_small.mp4	1101	1132
sub-control033	12_H37_combined_small.mp4	806	830
sub-control033	13_Trick6_short_combined_small.mp4	0	28
sub-control033	14_K19_long_combined_small.mp4	189	214
sub-control033	15_S18_combined_small.mp4	1071	1096
sub-control033	16_H19_combined_small.mp4	525	546
sub-control033	17_Trick37_combined_small.mp4	286	318
sub-control033	18_Trick4_combined_small.mp4	766	799
sub-control033	19_H17_combined_small.mp4	487	520
sub-control033	20_Trick20_short_combined_small.mp4	679	701
sub-control033	21_S15_combined_small.mp4	107	132
sub-control033	22_K18_combined_small.mp4	138	158
sub-control033	23_K10_combined_small.mp4	737	758
sub-control033	24_Trick28_combined_small.mp4	1002	1032
sub-control033	25_S25_combined_small.mp4	34	70
sub-control033	26_S30_combined_small.mp4	975	997
sub-control033	27_S31_combined_small.mp4	164	184
sub-control033	28_K24_combined_small.mp4	860	881
sub-control033	29_H36_combined_small.mp4	551	578
sub-control033	30_H15_combined_small.mp4	943	968
sub-control033	31_K3_combined_small.mp4	326	348
sub-control033	32_K16_short_combined_small.mp4	454	479
sub-control033	33_S21_combined_small.mp4	887	907
sub-control033	34_Trick38_combined_small.mp4	616	639
sub-control033	35_Trick32_long_combined_small.mp4	219	252
sub-control033	36_Trick7_short_combined_small.mp4	835	855
sub-control035	01_H35_combined_small.mp4	482	510
sub-control035	02_H10_combined_small.mp4	1018	1043
sub-control035	03_H16_combined_small.mp4	195	221
sub-control035	04_S9_combined_small.mp4	260	285
sub-control035	05_K4_combined_small.mp4	823	848
sub-control035	06_H7_combined_small.mp4	448	474
sub-control035	07_K2_combined_small.mp4	1108	1131
sub-control035	08_S12_combined_small.mp4	133	163
sub-control035	09_S11_combined_small.mp4	65	86
sub-control035	10_S27_combined_small.mp4	1078	1103
sub-control035	11_K21_long_combined_small.mp4	385	416
sub-control035	12_H37_combined_small.mp4	957	981
sub-control035	13_Trick6_short_combined_small.mp4	647	675
sub-control035	14_K19_long_combined_small.mp4	709	734
sub-control035	15_S18_combined_small.mp4	988	1013
sub-control035	16_H19_combined_small.mp4	422	443
sub-control035	17_Trick37_combined_small.mp4	95	127
sub-control035	18_Trick4_combined_small.mp4	291	324
sub-control035	19_H17_combined_small.mp4	919	952
sub-control035	20_Trick20_short_combined_small.mp4	767	789
sub-control035	21_S15_combined_small.mp4	616	641
sub-control035	22_K18_combined_small.mp4	797	817
sub-control035	23_K10_combined_small.mp4	331	352
sub-control035	24_Trick28_combined_small.mp4	853	883
sub-control035	25_S25_combined_small.mp4	543	579
sub-control035	26_S30_combined_small.mp4	168	190
sub-control035	27_S31_combined_small.mp4	739	759
sub-control035	28_K24_combined_small.mp4	682	703
sub-control035	29_H36_combined_small.mp4	226	253
sub-control035	30_H15_combined_small.mp4	584	609
sub-control035	31_K3_combined_small.mp4	1048	1070
sub-control035	32_K16_short_combined_small.mp4	888	913
sub-control035	33_S21_combined_small.mp4	360	380
sub-control035	34_Trick38_combined_small.mp4	515	538
sub-control035	35_Trick32_long_combined_small.mp4	0	33
sub-control035	36_Trick7_short_combined_small.mp4	38	58
sub-control037	01_H35_combined_small.mp4	796	824
sub-control037	02_H10_combined_small.mp4	1106	1131
sub-control037	03_H16_combined_small.mp4	730	756
sub-control037	04_S9_combined_small.mp4	608	633
sub-control037	05_K4_combined_small.mp4	512	537
sub-control037	06_H7_combined_small.mp4	669	695
sub-control037	07_K2_combined_small.mp4	484	507
sub-control037	08_S12_combined_small.mp4	261	291
sub-control037	09_S11_combined_small.mp4	867	888
sub-control037	10_S27_combined_small.mp4	116	141
sub-control037	11_K21_long_combined_small.mp4	1070	1101
sub-control037	12_H37_combined_small.mp4	358	382
sub-control037	13_Trick6_short_combined_small.mp4	26	54
sub-control037	14_K19_long_combined_small.mp4	920	945
sub-control037	15_S18_combined_small.mp4	764	789
sub-control037	16_H19_combined_small.mp4	0	21
sub-control037	17_Trick37_combined_small.mp4	222	254
sub-control037	18_Trick4_combined_small.mp4	568	601
sub-control037	19_H17_combined_small.mp4	387	420
sub-control037	20_Trick20_short_combined_small.mp4	639	661
sub-control037	21_S15_combined_small.mp4	324	349
sub-control037	22_K18_combined_small.mp4	542	562
sub-control037	23_K10_combined_small.mp4	296	317
sub-control037	24_Trick28_combined_small.mp4	187	217
sub-control037	25_S25_combined_small.mp4	146	182
sub-control037	26_S30_combined_small.mp4	89	111
sub-control037	27_S31_combined_small.mp4	61	81
sub-control037	28_K24_combined_small.mp4	454	475
sub-control037	29_H36_combined_small.mp4	982	1009
sub-control037	30_H15_combined_small.mp4	700	725
sub-control037	31_K3_combined_small.mp4	1015	1037
sub-control037	32_K16_short_combined_small.mp4	950	975
sub-control037	33_S21_combined_small.mp4	894	914
sub-control037	34_Trick38_combined_small.mp4	426	449
sub-control037	35_Trick32_long_combined_small.mp4	829	862
sub-control037	36_Trick7_short_combined_small.mp4	1042	1062
sub-control039	01_H35_combined_small.mp4	740	768
sub-control039	02_H10_combined_small.mp4	93	118
sub-control039	03_H16_combined_small.mp4	26	52
sub-control039	04_S9_combined_small.mp4	59	84
sub-control039	05_K4_combined_small.mp4	592	617
sub-control039	06_H7_combined_small.mp4	830	856
sub-control039	07_K2_combined_small.mp4	317	340
sub-control039	08_S12_combined_small.mp4	968	998
sub-control039	09_S11_combined_small.mp4	675	696
sub-control039	10_S27_combined_small.mp4	401	426
sub-control039	11_K21_long_combined_small.mp4	497	528
sub-control039	12_H37_combined_small.mp4	1033	1057
sub-control039	13_Trick6_short_combined_small.mp4	464	492
sub-control039	14_K19_long_combined_small.mp4	431	456
sub-control039	15_S18_combined_small.mp4	1106	1131
sub-control039	16_H19_combined_small.mp4	289	310
sub-control039	17_Trick37_combined_small.mp4	148	180
sub-control039	18_Trick4_combined_small.mp4	890	923
sub-control039	19_H17_combined_small.mp4	928	961
sub-control039	20_Trick20_short_combined_small.mp4	775	797
sub-control039	21_S15_combined_small.mp4	258	283
sub-control039	22_K18_combined_small.mp4	0	20
sub-control039	23_K10_combined_small.mp4	622	643
sub-control039	24_Trick28_combined_small.mp4	702	732
sub-control039	25_S25_combined_small.mp4	1065	1101
sub-control039	26_S30_combined_small.mp4	803	825
sub-control039	27_S31_combined_small.mp4	375	395
sub-control039	28_K24_combined_small.mp4	348	369
sub-control039	29_H36_combined_small.mp4	186	213
sub-control039	30_H15_combined_small.mp4	533	558
sub-control039	31_K3_combined_small.mp4	563	585
sub-control039	32_K16_short_combined_small.mp4	1003	1028
sub-control039	33_S21_combined_small.mp4	650	670
sub-control039	34_Trick38_combined_small.mp4	861	884
sub-control039	35_Trick32_long_combined_small.mp4	219	252
sub-control039	36_Trick7_short_combined_small.mp4	123	143
sub-control041	01_H35_combined_small.mp4	175	203
sub-control041	02_H10_combined_small.mp4	422	447
sub-control041	03_H16_combined_small.mp4	1006	1032
sub-control041	04_S9_combined_small.mp4	75	100
sub-control041	05_K4_combined_small.mp4	762	787
sub-control041	06_H7_combined_small.mp4	565	591
sub-control041	07_K2_combined_small.mp4	331	354
sub-control041	08_S12_combined_small.mp4	0	30
sub-control041	09_S11_combined_small.mp4	538	559
sub-control041	10_S27_combined_small.mp4	508	533
sub-control041	11_K21_long_combined_small.mp4	823	854
sub-control041	12_H37_combined_small.mp4	794	818
sub-control041	13_Trick6_short_combined_small.mp4	142	170
sub-control041	14_K19_long_combined_small.mp4	636	661
sub-control041	15_S18_combined_small.mp4	1037	1062
sub-control041	16_H19_combined_small.mp4	940	961
sub-control041	17_Trick37_combined_small.mp4	668	700
sub-control041	18_Trick4_combined_small.mp4	35	68
sub-control041	19_H17_combined_small.mp4	598	631
sub-control041	20_Trick20_short_combined_small.mp4	362	384
sub-control041	21_S15_combined_small.mp4	390	415
sub-control041	22_K18_combined_small.mp4	482	502
sub-control041	23_K10_combined_small.mp4	914	935
sub-control041	24_Trick28_combined_small.mp4	264	294
sub-control041	25_S25_combined_small.mp4	1095	1131
sub-control041	26_S30_combined_small.mp4	452	474
sub-control041	27_S31_combined_small.mp4	238	258
sub-control041	28_K24_combined_small.mp4	859	880
sub-control041	29_H36_combined_small.mp4	109	136
sub-control041	30_H15_combined_small.mp4	208	233
sub-control041	31_K3_combined_small.mp4	886	908
sub-control041	32_K16_short_combined_small.mp4	299	324
sub-control041	33_S21_combined_small.mp4	1070	1090
sub-control041	34_Trick38_combined_small.mp4	706	729
sub-control041	35_Trick32_long_combined_small.mp4	968	1001
sub-control041	36_Trick7_short_combined_small.mp4	734	754
sub-control043	01_H35_combined_small.mp4	30	58
sub-control043	02_H10_combined_small.mp4	732	757
sub-control043	03_H16_combined_small.mp4	440	466
sub-control043	04_S9_combined_small.mp4	860	885
sub-control043	05_K4_combined_small.mp4	0	25
sub-control043	06_H7_combined_small.mp4	982	1008
sub-control043	07_K2_combined_small.mp4	471	494
sub-control043	08_S12_combined_small.mp4	612	642
sub-control043	09_S11_combined_small.mp4	1074	1095
sub-control043	10_S27_combined_small.mp4	891	916
sub-control043	11_K21_long_combined_small.mp4	824	855
sub-control043	12_H37_combined_small.mp4	581	605
sub-control043	13_Trick6_short_combined_small.mp4	120	148
sub-control043	14_K19_long_combined_small.mp4	794	819
sub-control043	15_S18_combined_small.mp4	299	324
sub-control043	16_H19_combined_small.mp4	555	576
sub-control043	17_Trick37_combined_small.mp4	261	293
sub-control043	18_Trick4_combined_small.mp4	184	217
sub-control043	19_H17_combined_small.mp4	331	364
sub-control043	20_Trick20_short_combined_small.mp4	527	549
sub-control043	21_S15_combined_small.mp4	153	178
sub-control043	22_K18_combined_small.mp4	647	667
sub-control043	23_K10_combined_small.mp4	413	434
sub-control043	24_Trick28_combined_small.mp4	1101	1131
sub-control043	25_S25_combined_small.mp4	372	408
sub-control043	26_S30_combined_small.mp4	65	87
sub-control043	27_S31_combined_small.mp4	922	942
sub-control043	28_K24_combined_small.mp4	765	786
sub-control043	29_H36_combined_small.mp4	947	974
sub-control043	30_H15_combined_small.mp4	702	727
sub-control043	31_K3_combined_small.mp4	675	697
sub-control043	32_K16_short_combined_small.mp4	1041	1066
sub-control043	33_S21_combined_small.mp4	502	522
sub-control043	34_Trick38_combined_small.mp4	1013	1036
sub-control043	35_Trick32_long_combined_small.mp4	222	255
sub-control043	36_Trick7_short_combined_small.mp4	95	115
sub-control045	01_H35_combined_small.mp4	31	59
sub-control045	02_H10_combined_small.mp4	589	614
sub-control045	03_H16_combined_small.mp4	717	743
sub-control045	04_S9_combined_small.mp4	437	462
sub-control045	05_K4_combined_small.mp4	751	776
sub-control045	06_H7_combined_small.mp4	99	125
sub-control045	07_K2_combined_small.mp4	1011	1034
sub-control045	08_S12_combined_small.mp4	1102	1132
sub-control045	09_S11_combined_small.mp4	207	228
sub-control045	10_S27_combined_small.mp4	889	914
sub-control045	11_K21_long_combined_small.mp4	920	951
sub-control045	12_H37_combined_small.mp4	1039	1063
sub-control045	13_Trick6_short_combined_small.mp4	684	712
sub-control045	14_K19_long_combined_small.mp4	0	25
sub-control045	15_S18_combined_small.mp4	368	393
sub-control045	16_H19_combined_small.mp4	155	176
sub-control045	17_Trick37_combined_small.mp4	399	431
sub-control045	18_Trick4_combined_small.mp4	330	363
sub-control045	19_H17_combined_small.mp4	646	679
sub-control045	20_Trick20_short_combined_small.mp4	983	1005
sub-control045	21_S15_combined_small.mp4	1071	1096
sub-control045	22_K18_combined_small.mp4	181	201
sub-control045	23_K10_combined_small.mp4	504	525
sub-control045	24_Trick28_combined_small.mp4	292	322
sub-control045	25_S25_combined_small.mp4	810	846
sub-control045	26_S30_combined_small.mp4	263	285
sub-control045	27_S31_combined_small.mp4	956	976
sub-control045	28_K24_combined_small.mp4	783	804
sub-control045	29_H36_combined_small.mp4	471	498
sub-control045	30_H15_combined_small.mp4	66	91
sub-control045	31_K3_combined_small.mp4	530	552
sub-control045	32_K16_short_combined_small.mp4	557	582
sub-control045	33_S21_combined_small.mp4	619	639
sub-control045	34_Trick38_combined_small.mp4	235	258
sub-control045	35_Trick32_long_combined_small.mp4	851	884
sub-control045	36_Trick7_short_combined_small.mp4	130	150
sub-control047	01_H35_combined_small.mp4	216	244
sub-control047	02_H10_combined_small.mp4	1019	1044
sub-control047	03_H16_combined_small.mp4	0	26
sub-control047	04_S9_combined_small.mp4	130	155
sub-control047	05_K4_combined_small.mp4	250	275
sub-control047	06_H7_combined_small.mp4	579	605
sub-control047	07_K2_combined_small.mp4	391	414
sub-control047	08_S12_combined_small.mp4	919	949
sub-control047	09_S11_combined_small.mp4	1083	1104
sub-control047	10_S27_combined_small.mp4	612	637
sub-control047	11_K21_long_combined_small.mp4	476	507
sub-control047	12_H37_combined_small.mp4	512	536
sub-control047	13_Trick6_short_combined_small.mp4	954	982
sub-control047	14_K19_long_combined_small.mp4	642	667
sub-control047	15_S18_combined_small.mp4	804	829
sub-control047	16_H19_combined_small.mp4	31	52
sub-control047	17_Trick37_combined_small.mp4	323	355
sub-control047	18_Trick4_combined_small.mp4	764	797
sub-control047	19_H17_combined_small.mp4	59	92
sub-control047	20_Trick20_short_combined_small.mp4	161	183
sub-control047	21_S15_combined_small.mp4	1049	1074
sub-control047	22_K18_combined_small.mp4	1110	1130
sub-control047	23_K10_combined_small.mp4	834	855
sub-control047	24_Trick28_combined_small.mp4	726	756
sub-control047	25_S25_combined_small.mp4	280	316
sub-control047	26_S30_combined_small.mp4	674	696
sub-control047	27_S31_combined_small.mp4	893	913
sub-control047	28_K24_combined_small.mp4	364	385
sub-control047	29_H36_combined_small.mp4	860	887
sub-control047	30_H15_combined_small.mp4	100	125
sub-control047	31_K3_combined_small.mp4	189	211
sub-control047	32_K16_short_combined_small.mp4	989	1014
sub-control047	33_S21_combined_small.mp4	701	721
sub-control047	34_Trick38_combined_small.mp4	420	443
sub-control047	35_Trick32_long_combined_small.mp4	541	574
sub-control047	36_Trick7_short_combined_small.mp4	448	468
sub-control049	01_H35_combined_small.mp4	337	365
sub-control049	02_H10_combined_small.mp4	1018	1043
sub-control049	03_H16_combined_small.mp4	1106	1132
sub-control049	04_S9_combined_small.mp4	250	275
sub-control049	05_K4_combined_small.mp4	876	901
sub-control049	06_H7_combined_small.mp4	0	26
sub-control049	07_K2_combined_small.mp4	469	492
sub-control049	08_S12_combined_small.mp4	678	708
sub-control049	09_S11_combined_small.mp4	551	572
sub-control049	10_S27_combined_small.mp4	648	673
sub-control049	11_K21_long_combined_small.mp4	580	611
sub-control049	12_H37_combined_small.mp4	220	244
sub-control049	13_Trick6_short_combined_small.mp4	945	973
sub-control049	14_K19_long_combined_small.mp4	1048	1073
sub-control049	15_S18_combined_small.mp4	110	135
sub-control049	16_H19_combined_small.mp4	308	329
sub-control049	17_Trick37_combined_small.mp4	980	1012
sub-control049	18_Trick4_combined_small.mp4	713	746
sub-control049	19_H17_combined_small.mp4	32	65
sub-control049	20_Trick20_short_combined_small.mp4	192	214
sub-control049	21_S15_combined_small.mp4	845	870
sub-control049	22_K18_combined_small.mp4	440	460
sub-control049	23_K10_combined_small.mp4	819	840
sub-control049	24_Trick28_combined_small.mp4	72	102
sub-control049	25_S25_combined_small.mp4	370	406
sub-control049	26_S30_combined_small.mp4	497	519
sub-control049	27_S31_combined_small.mp4	1081	1101
sub-control049	28_K24_combined_small.mp4	140	161
sub-control049	29_H36_combined_small.mp4	754	781
sub-control049	30_H15_combined_small.mp4	789	814
sub-control049	31_K3_combined_small.mp4	524	546
sub-control049	32_K16_short_combined_small.mp4	616	641
sub-control049	33_S21_combined_small.mp4	281	301
sub-control049	34_Trick38_combined_small.mp4	412	435
sub-control049	35_Trick32_long_combined_small.mp4	907	940
sub-control049	36_Trick7_short_combined_small.mp4	167	187
sub-experimental004	01_H35_combined_small.mp4	229	257
sub-experimental004	02_H10_combined_small.mp4	487	512
sub-experimental004	03_H16_combined_small.mp4	198	224
sub-experimental004	04_S9_combined_small.mp4	758	783
sub-experimental004	05_K4_combined_small.mp4	955	980
sub-experimental004	06_H7_combined_small.mp4	394	420
sub-experimental004	07_K2_combined_small.mp4	987	1010
sub-experimental004	08_S12_combined_small.mp4	0	30
sub-experimental004	09_S11_combined_small.mp4	1079	1100
sub-experimental004	10_S27_combined_small.mp4	791	816
sub-experimental004	11_K21_long_combined_small.mp4	635	666
sub-experimental004	12_H37_combined_small.mp4	263	287
sub-experimental004	13_Trick6_short_combined_small.mp4	426	454
sub-experimental004	14_K19_long_combined_small.mp4	700	725
sub-experimental004	15_S18_combined_small.mp4	925	950
sub-experimental004	16_H19_combined_small.mp4	517	538
sub-experimental004	17_Trick37_combined_small.mp4	356	388
sub-experimental004	18_Trick4_combined_small.mp4	67	100
sub-experimental004	19_H17_combined_small.mp4	597	630
sub-experimental004	20_Trick20_short_combined_small.mp4	325	347
sub-experimental004	21_S15_combined_small.mp4	292	317
sub-experimental004	22_K18_combined_small.mp4	134	154
sub-experimental004	23_K10_combined_small.mp4	108	129
sub-experimental004	24_Trick28_combined_small.mp4	821	851
sub-experimental004	25_S25_combined_small.mp4	883	919
sub-experimental004	26_S30_combined_small.mp4	543	565
sub-experimental004	27_S31_combined_small.mp4	730	750
sub-experimental004	28_K24_combined_small.mp4	856	877
sub-experimental004	29_H36_combined_small.mp4	1043	1070
sub-experimental004	30_H15_combined_small.mp4	35	60
sub-experimental004	31_K3_combined_small.mp4	673	695
sub-experimental004	32_K16_short_combined_small.mp4	1106	1131
sub-experimental004	33_S21_combined_small.mp4	570	590
sub-experimental004	34_Trick38_combined_small.mp4	1015	1038
sub-experimental004	35_Trick32_long_combined_small.mp4	160	193
sub-experimental004	36_Trick7_short_combined_small.mp4	459	479
sub-experimental005	01_H35_combined_small.mp4	453	481
sub-experimental005	02_H10_combined_small.mp4	323	348
sub-experimental005	03_H16_combined_small.mp4	515	541
