"","lag","mean_value","upper_sd","lower_sd"
"635",635,0.0080900865047542,0.188983420881829,0.188983420881829
"636",636,0.0189568991296233,0.197938609959243,0.197938609959243
"637",637,0.0253625201129299,0.196878083703685,0.196878083703685
"638",638,0.0250240395635137,0.188760365915227,0.188760365915227
"639",639,0.0223498969331804,0.183957130181713,0.183957130181713
"640",640,0.0229904813401764,0.185113711990352,0.185113711990352
"641",641,0.0290587590702639,0.189030063555023,0.189030063555023
"642",642,0.0383836385315289,0.19154020637112,0.19154020637112
"643",643,0.0448551411989158,0.195241219044042,0.195241219044042
"644",644,0.0416449995958746,0.192337281974159,0.192337281974159
"645",645,0.03088076661119,0.192358614183164,0.192358614183164
"646",646,0.019239507713356,0.193222394317232,0.193222394317232
"647",647,0.0107275513036406,0.195582273388097,0.195582273388097
"648",648,0.000583286949614705,0.193214689661005,0.193214689661005
"649",649,-0.0116039738103037,0.187530405913594,0.187530405913594
"650",650,-0.0196426270717771,0.185722894168571,0.185722894168571
"651",651,-0.019915914250495,0.185256970295591,0.185256970295591
"652",652,-0.0148966128927493,0.184682787194758,0.184682787194758
"653",653,-0.0120350451490341,0.186477071413866,0.186477071413866
"654",654,-0.00963343177208965,0.186726958454404,0.186726958454404
"655",655,-0.00649387182283878,0.187737951197298,0.187737951197298
"656",656,-0.00411923240637597,0.187980628378578,0.187980628378578
"657",657,-0.00219470874216143,0.189409573518976,0.189409573518976
"658",658,-0.00373983157332365,0.190486292908177,0.190486292908177
"659",659,-0.00666186574342867,0.189768527385237,0.189768527385237
"660",660,-0.0114445116123241,0.185648400200483,0.185648400200483
"661",661,-0.0192109677825268,0.18081296858337,0.18081296858337
"662",662,-0.0235279978870083,0.177124665156992,0.177124665156992
"663",663,-0.0224261990161525,0.179593337641807,0.179593337641807
"664",664,-0.0148154042142768,0.183511111394192,0.183511111394192
"665",665,-0.00504262094547807,0.185357378064887,0.185357378064887
"666",666,0.0092009368573755,0.188968073524007,0.188968073524007
"667",667,0.0268066436275321,0.191621418025421,0.191621418025421
"668",668,0.0476972917864274,0.190545787205104,0.190545787205104
"669",669,0.064310310746512,0.188438645781292,0.188438645781292
"670",670,0.0697243075253014,0.186075239145095,0.186075239145095
"671",671,0.0636990586827604,0.185077745377395,0.185077745377395
"672",672,0.0521900975487002,0.183932237266059,0.183932237266059
"673",673,0.040219835799207,0.186005899267212,0.186005899267212
"674",674,0.0287985846726343,0.190709130784735,0.190709130784735
"675",675,0.0172831794776212,0.190104981036765,0.190104981036765
"676",676,0.00450159877542663,0.184669118426116,0.184669118426116
"677",677,-0.00863587230945615,0.182713494038511,0.182713494038511
"678",678,-0.0213365765004989,0.188248541516504,0.188248541516504
"679",679,-0.0321533230689825,0.197019958844997,0.197019958844997
"680",680,-0.0371384178773197,0.196955038312663,0.196955038312663
"681",681,-0.03543303876699,0.19224596227702,0.19224596227702
"682",682,-0.0314607482765913,0.188310881606483,0.188310881606483
"683",683,-0.0310740591325146,0.190053794633623,0.190053794633623
"684",684,-0.0349518782726492,0.192928033745285,0.192928033745285
"685",685,-0.0381726391818077,0.190157206548258,0.190157206548258
"686",686,-0.0377080787548784,0.184879288355908,0.184879288355908
"687",687,-0.0321779107589347,0.182135469150235,0.182135469150235
"688",688,-0.0227401309320663,0.181858882027369,0.181858882027369
"689",689,-0.0102132443787076,0.188737492656306,0.188737492656306
"690",690,0.00476709722732755,0.193186214493527,0.193186214493527
"691",691,0.0187847575911475,0.187018541014966,0.187018541014966
"692",692,0.0342417678128055,0.183821787754705,0.183821787754705
"693",693,0.0512368507705504,0.190755005672072,0.190755005672072
"694",694,0.064796144014239,0.19405870569249,0.19405870569249
"695",695,0.0735244334479775,0.185817937119393,0.185817937119393
"696",696,0.0784764471911306,0.179522797539077,0.179522797539077
"697",697,0.0772164287405078,0.184961715093253,0.184961715093253
"698",698,0.0672802973330711,0.186663301617402,0.186663301617402
"699",699,0.0492517223743198,0.186175103219759,0.186175103219759
"700",700,0.031927504275858,0.189643200122874,0.189643200122874
"701",701,0.00927103264560892,0.192318741245926,0.192318741245926
"702",702,-0.0124024050152429,0.192124505541053,0.192124505541053
"703",703,-0.0316210872957423,0.188852454287352,0.188852454287352
"704",704,-0.0453423118658939,0.184103216263091,0.184103216263091
"705",705,-0.0569378649465754,0.180363567723334,0.180363567723334
"706",706,-0.0644301515620297,0.178260577620999,0.178260577620999
"707",707,-0.0645973287693032,0.180070968178459,0.180070968178459
"708",708,-0.0568378013948124,0.18225288819156,0.18225288819156
"709",709,-0.0457778826960791,0.18406475429693,0.18406475429693
"710",710,-0.0380068106872081,0.188126398572574,0.188126398572574
"711",711,-0.0311802863110101,0.193350767072005,0.193350767072005
"712",712,-0.0177099476246364,0.195571576858032,0.195571576858032
"713",713,0.0025305982108729,0.192227125342691,0.192227125342691
"714",714,0.021037248988774,0.195353454569948,0.195353454569948
"715",715,0.0277772572848412,0.198037796118553,0.198037796118553
"716",716,0.0311801659473418,0.191972146761697,0.191972146761697
"717",717,0.041457188760278,0.184164277200691,0.184164277200691
"718",718,0.054367179163946,0.18261442112172,0.18261442112172
"719",719,0.0666054421936992,0.187089562423743,0.187089562423743
"720",720,0.0730593383385152,0.189452756734932,0.189452756734932
"721",721,0.0720546147649229,0.186016649946168,0.186016649946168
"722",722,0.0686527741260844,0.186542594409744,0.186542594409744
"723",723,0.0627786980155783,0.193091041285723,0.193091041285723
"724",724,0.0510099638345626,0.190676671188133,0.190676671188133
"725",725,0.0339694571707298,0.187257245600926,0.187257245600926
"726",726,0.0147369399207278,0.1862601354638,0.1862601354638
"727",727,-0.00675464973673427,0.18689795827461,0.18689795827461
"728",728,-0.0296252356758584,0.186525583134094,0.186525583134094
"729",729,-0.0447076598819222,0.185968512128484,0.185968512128484
"730",730,-0.0541726471954985,0.180570583496615,0.180570583496615
"731",731,-0.0596442041667321,0.175560293815853,0.175560293815853
"732",732,-0.0591545420257776,0.17641952821716,0.17641952821716
"733",733,-0.054627429748691,0.17827938284818,0.17827938284818
"734",734,-0.0459437759702911,0.180674948465969,0.180674948465969
"735",735,-0.0346046665306778,0.183942917858198,0.183942917858198
"736",736,-0.0240375172031507,0.186817809490193,0.186817809490193
"737",737,-0.0153952711536186,0.193491192748907,0.193491192748907
"738",738,-0.00951097072054464,0.194587871241734,0.194587871241734
"739",739,-0.00745437871471664,0.1845352363296,0.1845352363296
"740",740,-0.00281926980694852,0.179153164894645,0.179153164894645
"741",741,0.00515772281816392,0.180373632272861,0.180373632272861
"742",742,0.0107567657259135,0.182289362261847,0.182289362261847
"743",743,0.0210869790842251,0.17847226226142,0.17847226226142
"744",744,0.0388838302140166,0.176689803144291,0.176689803144291
"745",745,0.0621779162921106,0.180426063527211,0.180426063527211
"746",746,0.0821081598049457,0.184441207347726,0.184441207347726
"747",747,0.0897902942988446,0.180245695107092,0.180245695107092
"748",748,0.0913759702829757,0.17477998091785,0.17477998091785
"749",749,0.0871791311832136,0.171530597675205,0.171530597675205
"750",750,0.0779402415710866,0.180107543219556,0.180107543219556
"751",751,0.0611190576208933,0.187028663661362,0.187028663661362
"752",752,0.0373029775355935,0.187283753675111,0.187283753675111
"753",753,0.0102487624686503,0.183927207790678,0.183927207790678
"754",754,-0.018281992402807,0.184518204986077,0.184518204986077
"755",755,-0.0426692366816147,0.189014977018414,0.189014977018414
"756",756,-0.0607725821712255,0.192184839078018,0.192184839078018
"757",757,-0.0721712740709926,0.183768404476473,0.183768404476473
"758",758,-0.0791969780067005,0.178353844212411,0.178353844212411
"759",759,-0.0812020636222511,0.177800479247755,0.177800479247755
"760",760,-0.078825742272241,0.179596354736671,0.179596354736671
"761",761,-0.0730963436819557,0.180022522545115,0.180022522545115
"762",762,-0.0633318726114775,0.180819570131817,0.180819570131817
"763",763,-0.0507142930933136,0.183076864712737,0.183076864712737
"764",764,-0.0285259197740386,0.188780678677811,0.188780678677811
"765",765,0.00305295404562479,0.195550303136739,0.195550303136739
"766",766,0.0293267806644583,0.195247175236409,0.195247175236409
"767",767,0.0443583399300707,0.191959535382527,0.191959535382527
"768",768,0.0501294939116635,0.195398117860873,0.195398117860873
"769",769,0.0561061628404305,0.196238323784374,0.196238323784374
"770",770,0.0650502891600012,0.192032443341976,0.192032443341976
"771",771,0.0781544010998075,0.194641444473987,0.194641444473987
"772",772,0.0879004273081559,0.19431659403032,0.19431659403032
"773",773,0.0820106601276625,0.189600047531045,0.189600047531045
"774",774,0.069900636722408,0.183578825210718,0.183578825210718
"775",775,0.0605757707856859,0.178674740527102,0.178674740527102
"776",776,0.0519526323175049,0.18426938513416,0.18426938513416
"777",777,0.0394824852887473,0.190108925686941,0.190108925686941
"778",778,0.0236396163940672,0.192546769620918,0.192546769620918
"779",779,0.00484351975853687,0.197131770487774,0.197131770487774
"780",780,-0.01871984098491,0.200197292433779,0.200197292433779
"781",781,-0.0434406464615357,0.192720179244366,0.192720179244366
"782",782,-0.0663638826612303,0.183564771198061,0.183564771198061
"783",783,-0.0814836119465427,0.175622948316539,0.175622948316539
"784",784,-0.0846686618739066,0.173363378163917,0.173363378163917
"785",785,-0.0826262836157076,0.174613349915861,0.174613349915861
"786",786,-0.0768533570972952,0.180484865500437,0.180484865500437
"787",787,-0.0675496954508698,0.186105417837042,0.186105417837042
"788",788,-0.0514649400152454,0.186284960936492,0.186284960936492
"789",789,-0.0317504746138902,0.186264966236695,0.186264966236695
"790",790,-0.00892593706740367,0.189189898651092,0.189189898651092
"791",791,0.017651786008673,0.189778573586759,0.189778573586759
"792",792,0.041746869646692,0.188968927918933,0.188968927918933
"793",793,0.0556701470208884,0.187725345312207,0.187725345312207
"794",794,0.0566513183500192,0.187666348390403,0.187666348390403
"795",795,0.0510415700333862,0.182794635139158,0.182794635139158
"796",796,0.0522290750610384,0.175238925427092,0.175238925427092
"797",797,0.0653397130066885,0.175161116969012,0.175161116969012
"798",798,0.0859883620959846,0.1774737021589,0.1774737021589
"799",799,0.0979693287003706,0.181631185549946,0.181631185549946
"800",800,0.0878911782147565,0.17876103028037,0.17876103028037
"801",801,0.0639281530581112,0.174293256146433,0.174293256146433
"802",802,0.0391269029185581,0.176005609223052,0.176005609223052
"803",803,0.0180405333419506,0.184645021668328,0.184645021668328
"804",804,-0.00136717859874293,0.191996062907111,0.191996062907111
"805",805,-0.0217802918996299,0.196608503221533,0.196608503221533
"806",806,-0.0437545152934814,0.192539647920742,0.192539647920742
"807",807,-0.0735806796997018,0.179702313010133,0.179702313010133
"808",808,-0.0969396786648411,0.166847546988328,0.166847546988328
"809",809,-0.10320212360878,0.164104838926522,0.164104838926522
"810",810,-0.0938297378571841,0.170432459258871,0.170432459258871
"811",811,-0.076639582647299,0.17662321193114,0.17662321193114
"812",812,-0.0549442883654471,0.182655916223491,0.182655916223491
"813",813,-0.0349282261667552,0.189080902785432,0.189080902785432
"814",814,-0.0221415452383893,0.190995481115041,0.190995481115041
"815",815,-0.0130935633862064,0.192014029526835,0.192014029526835
"816",816,0.00497630619216216,0.191387945902421,0.191387945902421
"817",817,0.0299726213056887,0.194118361564989,0.194118361564989
"818",818,0.0545376732060011,0.179955272919072,0.179955272919072
"819",819,0.0732220831204694,0.175519821873631,0.175519821873631
"820",820,0.0823541650952141,0.181100999427856,0.181100999427856
"821",821,0.0767499645656724,0.177607767720886,0.177607767720886
"822",822,0.0692549745081223,0.16753559217818,0.16753559217818
"823",823,0.0732005694670334,0.165420481476632,0.165420481476632
"824",824,0.085338791140179,0.17175372864258,0.17175372864258
"825",825,0.090862468953143,0.179066926515175,0.179066926515175
"826",826,0.080191420366532,0.183742643103893,0.183742643103893
"827",827,0.0611065676376662,0.185732265293424,0.185732265293424
"828",828,0.0375625398789427,0.189001484166543,0.189001484166543
"829",829,0.0154309779239802,0.193030326070635,0.193030326070635
"830",830,-0.0106132334736387,0.191731060159704,0.191731060159704
"831",831,-0.0378701009487599,0.182503610888994,0.182503610888994
"832",832,-0.0696065836980128,0.170564559789153,0.170564559789153
"833",833,-0.101961566661623,0.163384760693325,0.163384760693325
"834",834,-0.121800433261235,0.157449103036265,0.157449103036265
"835",835,-0.12758598799672,0.156456388667972,0.156456388667972
"836",836,-0.11586548798987,0.160524093437396,0.160524093437396
"837",837,-0.0884792799213216,0.170919310918198,0.170919310918198
"838",838,-0.0556472469660373,0.181509321621363,0.181509321621363
"839",839,-0.0278828101368016,0.187501933312707,0.187501933312707
"840",840,-0.01322770800864,0.192989591736658,0.192989591736658
"841",841,-0.00224279535823022,0.195956041887793,0.195956041887793
"842",842,0.0150356429942189,0.189988104431093,0.189988104431093
"843",843,0.0454419121891236,0.183408289313583,0.183408289313583
"844",844,0.0785291687628124,0.179567655900956,0.179567655900956
"845",845,0.0957103709358142,0.179410539570849,0.179410539570849
"846",846,0.0934279511558506,0.175887168216557,0.175887168216557
"847",847,0.0801206862763735,0.17430951843847,0.17430951843847
"848",848,0.0694706988559646,0.175293899505683,0.175293899505683
"849",849,0.0685063623102208,0.180371431986077,0.180371431986077
"850",850,0.0809559042281015,0.182959482404819,0.182959482404819
"851",851,0.0890731466928458,0.178759557238045,0.178759557238045
"852",852,0.0813984629590529,0.171869028137714,0.171869028137714
"853",853,0.0550521001812979,0.175764310774561,0.175764310774561
"854",854,0.0196073680114152,0.184334233106847,0.184334233106847
"855",855,-0.0109424848773105,0.188547847214273,0.188547847214273
"856",856,-0.0345089903465429,0.18414183347445,0.18414183347445
"857",857,-0.0528048936012823,0.179508501916306,0.179508501916306
"858",858,-0.0641655384507472,0.176855892628378,0.176855892628378
"859",859,-0.0744551596106132,0.173901009164041,0.173901009164041
"860",860,-0.085994527705426,0.171839211921788,0.171839211921788
"861",861,-0.0961641622950749,0.170283713008268,0.170283713008268
"862",862,-0.0990324348442994,0.170407360614072,0.170407360614072
"863",863,-0.088831756066333,0.178054437218738,0.178054437218738
"864",864,-0.0690285881953202,0.184208767293758,0.184208767293758
"865",865,-0.0538101930748958,0.189246212174762,0.189246212174762
"866",866,-0.0473000153991646,0.186925557451408,0.186925557451408
"867",867,-0.0382598213854869,0.181762275047968,0.181762275047968
"868",868,-0.0168324711622169,0.185244051407217,0.185244051407217
"869",869,0.0207141764673903,0.191875389996516,0.191875389996516
"870",870,0.0615370394600656,0.187210180933467,0.187210180933467
"871",871,0.0929082065404952,0.170476322207196,0.170476322207196
"872",872,0.111132759223113,0.1583001985552,0.1583001985552
"873",873,0.110727574143345,0.159851561438853,0.159851561438853
"874",874,0.101326677410793,0.163303219431014,0.163303219431014
"875",875,0.089689591215549,0.164058157074436,0.164058157074436
"876",876,0.0811411558951929,0.168415152603593,0.168415152603593
"877",877,0.0760040476361291,0.175390833637333,0.175390833637333
"878",878,0.0657327732176998,0.181705657612773,0.181705657612773
"879",879,0.0455535183642616,0.182829507377312,0.182829507377312
"880",880,0.0201337527357691,0.182619526372852,0.182619526372852
"881",881,0.00303393480003283,0.183179923071431,0.183179923071431
"882",882,-0.00501913526988067,0.185017440834889,0.185017440834889
"883",883,-0.0134537494097024,0.18760762815809,0.18760762815809
"884",884,-0.0255337655514225,0.188166236560644,0.188166236560644
"885",885,-0.0438326063590367,0.180152083530578,0.180152083530578
"886",886,-0.0683703691778589,0.166671302463091,0.166671302463091
"887",887,-0.0888808678657202,0.156944443581402,0.156944443581402
"888",888,-0.100708065993027,0.156241820063436,0.156241820063436
"889",889,-0.1029640451023,0.159679262304369,0.159679262304369
"890",890,-0.0902997128457437,0.165274476041039,0.165274476041039
"891",891,-0.0695621955999865,0.172571244022498,0.172571244022498
"892",892,-0.0452309160758728,0.18065536914821,0.18065536914821
"893",893,-0.030446142517542,0.186577671231305,0.186577671231305
"894",894,-0.0204171773812293,0.186992614467839,0.186992614467839
"895",895,-0.00802265254456018,0.182178732838096,0.182178732838096
"896",896,0.00860365034822719,0.177145236405195,0.177145236405195
"897",897,0.0332347677406083,0.168268773551759,0.168268773551759
"898",898,0.0606845863192641,0.175532056716546,0.175532056716546
"899",899,0.0852964032891055,0.189673994640808,0.189673994640808
"900",900,0.0924730778110624,0.186449546638197,0.186449546638197
"901",901,0.088019442666784,0.167363093637415,0.167363093637415
"902",902,0.0850679313891978,0.154886987579378,0.154886987579378
"903",903,0.0968622458606624,0.149053242061399,0.149053242061399
"904",904,0.106300424601727,0.152721835143485,0.152721835143485
"905",905,0.0924299036149063,0.158999815119848,0.158999815119848
"906",906,0.055848665627201,0.16261843628032,0.16261843628032
"907",907,0.0258368454712555,0.176906731894701,0.176906731894701
"908",908,0.0106441693925946,0.190446846775145,0.190446846775145
"909",909,-0.00940502394732676,0.195982293959727,0.195982293959727
"910",910,-0.0272634310453171,0.18235596284215,0.18235596284215
"911",911,-0.0450331693229658,0.167651027570048,0.167651027570048
"912",912,-0.0711768357023677,0.167333693842281,0.167333693842281
"913",913,-0.0993295136927264,0.165865122858755,0.165865122858755
"914",914,-0.116151260303553,0.162070236373592,0.162070236373592
"915",915,-0.115787701861979,0.151634072122236,0.151634072122236
"916",916,-0.10379870349493,0.147386242252572,0.147386242252572
"917",917,-0.0865230522252671,0.153371317036528,0.153371317036528
"918",918,-0.0497506313724178,0.163644905895371,0.163644905895371
"919",919,-0.00444336886789686,0.180003048900267,0.180003048900267
"920",920,0.0294486481818835,0.184484464113838,0.184484464113838
"921",921,0.0474398798949641,0.178811147195197,0.178811147195197
"922",922,0.0533396241894788,0.165487983146285,0.165487983146285
"923",923,0.0594458010416953,0.150229612884685,0.150229612884685
"924",924,0.0646644933063114,0.169690330978075,0.169690330978075
"925",925,0.0574129041798881,0.176782860395607,0.176782860395607
"926",926,0.0387892666586503,0.166555668673751,0.166555668673751
"927",927,0.0256398033548344,0.168381519307744,0.168381519307744
"928",928,0.0196416883996564,0.168157092167445,0.168157092167445
"929",929,0.0217882712944494,0.163684108333911,0.163684108333911
"930",930,0.0280086005359257,0.163126031750757,0.163126031750757
"931",931,0.0406268406291457,0.155206245773465,0.155206245773465
"932",932,0.0609502392224789,0.147774309349559,0.147774309349559
"933",933,0.0691955941369449,0.147849010794736,0.147849010794736
"934",934,0.0515619115378571,0.145996593838101,0.145996593838101
"935",935,0.0118911643314555,0.149005049884254,0.149005049884254
"936",936,-0.0203306906454505,0.133796906553474,0.133796906553474
"937",937,-0.035043639441823,0.130789627098541,0.130789627098541
"938",938,-0.0317845182289733,0.136335599020077,0.136335599020077
"939",939,-0.0199946934709621,0.147260398813508,0.147260398813508
"940",940,-0.02664593932007,0.147801421129586,0.147801421129586
"941",941,-0.0543916116476418,0.12565656470847,0.12565656470847
"942",942,-0.0859483421095371,0.122949546910841,0.122949546910841
"943",943,-0.111377987141488,0.118466199496699,0.118466199496699
"944",944,-0.127607671457266,0.108329131816409,0.108329131816409
"945",945,-0.134356980027181,0.102682624726356,0.102682624726356
"946",946,-0.111745409395882,0.105648024829305,0.105648024829305
"947",947,-0.0339162152608969,0.126896536212898,0.126896536212898
"948",948,0.0616118433573184,0.164289286960799,0.164289286960799
"949",949,0.142352515482493,0.163171665720995,0.163171665720995
"950",950,0.204644249629144,0.107280431008295,0.107280431008295
"951",951,0.190921520913293,0.0900493505784185,0.0900493505784185
"952",952,0.147903199712466,0.102770451076018,0.102770451076018
"953",953,NA,NA,NA
